职业技能关系主键,canonical_skill,职业小类代码,职业小类名称,关联岗位数,技能岗位总数,职业岗位总数,全样本岗位数,掌握技能后进入该职业概率,职业内技能需求占比,职业技能相对集中度,平滑后职业匹配概率,标准技能名称,技能编号,技能展示名称,技能一级类型,技能簇编号,技能簇名称,2026年职业内技能需求占比预测,2027年职业内技能需求占比预测,2028年职业内技能需求占比预测,职业排名
GJ0025952,合同审查,3-01-01,行政业务办理人员,3,12299.0,2467,1741643,0.00024392227010326044,0.0012160518848804217,0.17220328912422084,0.00024582592512052345,合同审查,JN0113,合同审查,具体专业技能,14.0,金融风控、投资与合规,,,,54
GJ0025953,C#,8-00-00,不便分类的其他从业人员,20,14264.0,62849,1741643,0.0014021312394840158,0.0003182230425305096,0.03885522535487692,0.0014506945401778232,C#,JN0078,C#（编程语言）,工具软件与技术平台,7.0,网络通信与软件开发基础,,,,11
GJ0025954,商务英语,6-31-06,安全生产管理人员,26,13758.0,21737,1741643,0.0018898095653437999,0.0011961172194875098,0.15141802460385848,0.0019051832541115909,商务英语,JN0141,商务英语,语言能力,4.0,供应链与物流管理,,,,38
GJ0025955,测量工具使用,6-22-02,汽车整车制造人员,7,8503.0,713,1741643,0.0008232388568740445,0.009817671809256662,2.0109231309995534,0.0008222677075052115,测量工具使用,JN0246,测量工具使用,工具软件与技术平台,8.0,机械设计与制造,,,,33
GJ0025956,SPSS,2-03-05,作物遗传育种栽培技术人员,2,1510.0,177,1741643,0.0013245033112582781,0.011299435028248588,13.032835709207916,0.0013085180153625429,SPSS,JN0335,SPSS（办公软件与通用数字工具）,方法、标准与流程,15.0,人工智能与数据挖掘,,,,38
GJ0025957,高分子材料,4-04-04,信息通信网络运行管理人员,1,10236.0,12587,1741643,9.769441187964049e-05,7.944704854214666e-05,0.013517819066440987,0.0001115972774010978,高分子材料,JN0705,高分子材料,专业知识与行业经验,18.0,医药研发与药事管理,,,,79
GJ0025958,实验设计,6-24-04,电池制造人员,2,6723.0,43,1741643,0.00029748624126134165,0.046511627906976744,12.049182085793648,0.0002966771150250829,实验设计,JN0277,实验设计,方法、标准与流程,18.0,医药研发与药事管理,,,,59
GJ0025959,数据分析,6-18-03,机械表面处理加工人员,6,113371.0,465,1741643,5.2923587160737757e-05,0.012903225806451613,0.19822364540513718,5.296134424670763e-05,数据分析,JN0026,数据分析,工具软件与技术平台,15.0,人工智能与数据挖掘,,,,94
GJ0025960,单证,4-04-05,软件和信息技术服务人员,8,2514.0,118627,1741643,0.0031821797931583136,6.743827290583088e-05,0.046719727899176625,0.0036946497372924653,单证,JN0352,单证,方法、标准与流程,4.0,供应链与物流管理,,,,16
GJ0025961,React,8-00-00,不便分类的其他从业人员,6,6673.0,62849,1741643,0.0008991458114790948,9.546691275915288e-05,0.024916721165681,0.001004291171656959,React,JN0130,React（开发框架）,工具软件与技术平台,10.0,Web前端开发,,,,9
GJ0025962,教师资格证,4-14-05,体育健身和娱乐场所服务人员,4,973.0,207,1741643,0.0041109969167523125,0.01932367149758454,34.588835763687186,0.0040305912042231835,教师资格证,JN0761,教师资格证,证书与资质,1.0,表达沟通与通用办公协作,,,,9
GJ0025963,招聘,6-30-05,其他运输设,2,19805.0,3480,1741643,0.0001009845998485231,0.0005747126436781609,0.050539977423557855,0.00010289847493144778,招聘,JN0063,招聘,方法、标准与流程,17.0,人力资源与行政管理,,,,66
GJ0025964,数据处理,2-06-10,保险专业人员,22,22582.0,6708,1741643,0.0009742272606500752,0.003279666070363745,0.2529451533870571,0.0009767733258917303,数据处理,JN0076,数据处理,具体专业技能,19.0,大数据工程与数据仓库,0.0157850815839638,0.0176399218747808,0.020146622248465,44
GJ0025965,创新能力,2-06-01,经济专业人员,2,39549.0,10,1741643,5.057017876558194e-05,0.2,8.807519785582443,5.0547520384551296e-05,创新能力,JN0790,创新能力,非技术性能力,5.0,视觉设计与数字内容制作,,,,111
GJ0025966,RocketMQ,2-02-07,机械工程技术人员,1,1217.0,89753,1741643,0.0008216926869350862,1.1141688857196974e-05,0.01594481873978234,0.0016416091063969375,RocketMQ,JN0455,RocketMQ（软件开发框架与工具）,工具软件与技术平台,3.0,Java后端开发与中间件,,,,10
GJ0025967,HPLC,2-06-07,商务专业人员,7,2417.0,80701,1741643,0.0028961522548613984,8.673994126466834e-05,0.06250310778817574,0.0032526559871288514,HPLC,JN0372,高效液相色谱（HPLC）,具体专业技能,18.0,医药研发与药事管理,,,,16
GJ0025968,测量工具使用,2-06-07,商务专业人员,5,8503.0,80701,1741643,0.0005880277549100317,6.195710090333453e-05,0.012690479958671792,0.0006953798710117343,测量工具使用,JN0246,测量工具使用,工具软件与技术平台,8.0,机械设计与制造,,,,41
GJ0025969,Axure,4-02-05,装卸搬运和运输代理服务人员,1,7830.0,2193,1741643,0.0001277139208173691,0.00045599635202918376,0.1014282061988715,0.00013059657545488263,Axure,JN0098,Axure（办公软件与通用数字工具）,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,41
GJ0025970,CMMI,8-00-00,不便分类的其他从业人员,7,1150.0,62849,1741643,0.00608695652173913,0.00011137806488567838,0.16867898005364132,0.006599761377692331,CMMI,JN0363,CMMI（质量方法与管理体系）,方法、标准与流程,6.0,质量管理与持续改进,,,,9
GJ0025971,半导体材料,4-04-04,信息通信网络运行管理人员,5,2270.0,12587,1741643,0.0022026431718061676,0.0003972352427107333,0.3047762025640748,0.0022465247497928643,半导体材料,JN0729,半导体材料,专业知识与行业经验,18.0,医药研发与药事管理,,,,24
GJ0025972,精算,2-06-04,审计专业人员,10,565.0,11091,1741643,0.017699115044247787,0.0009016319538364439,2.7793291698682583,0.017311730762765216,精算,JN0524,精算,具体专业技能,14.0,金融风控、投资与合规,,,,11
GJ0025973,药学,2-02-31,检验检疫工程技术人员,1,63638.0,87,1741643,1.5713881643043463e-05,0.011494252873563218,0.3145743904187948,1.5724638798546903e-05,药学,JN0689,药学,专业知识与行业经验,18.0,医药研发与药事管理,,,,110
GJ0025974,HTTPS协议,6-29-03,建筑安装施工人员,1,1493.0,1605,1741643,0.0006697923643670462,0.0006230529595015577,0.7268156902512869,0.0006731202065153922,HTTPS协议,JN0366,HTTPS协议（网络协议与运维）,工具软件与技术平台,7.0,网络通信与软件开发基础,,,,44
GJ0025975,CISP,1-06-01,企业负责人,1,1716.0,8555,1741643,0.0005827505827505828,0.0001168907071887785,0.11863746033822012,0.0006326270561021793,CISP,JN0720,注册信息安全专业人员（CISP）,专业知识与行业经验,22.0,网络运维与信息安全,,,,26
GJ0025976,Excel,2-07-06,司法鉴定人员,1,84638.0,60,1741643,1.1815023984498689e-05,0.016666666666666666,0.3429592302905708,1.1820371430672366e-05,Excel,JN0029,Excel（办公软件与通用数字工具）,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,152
GJ0025977,英语,5-05-04,农村环境保护人员,2,140456.0,3,1741643,1.4239334738281028e-05,0.6666666666666666,8.266612557194662,1.4237552679666941e-05,英语,JN0025,英语,语言能力,4.0,供应链与物流管理,,,,151
GJ0025978,产品知识,5-05-01,农业生产服务人员,2,20724.0,2363,1741643,9.650646593321752e-05,0.0008463817181548879,0.07112983954605448,9.772152414954214e-05,产品知识,JN0084,产品知识,方法、标准与流程,2.0,组织协调与商业执行,,,,67
GJ0025979,倾听反馈,4-10-01,生活照料服务人员,1,1592.0,374,1741643,0.000628140703517588,0.00267379679144385,2.925125292236584,0.0006230116595545917,倾听反馈,JN0822,倾听反馈,非技术性能力,1.0,表达沟通与通用办公协作,,,,50
GJ0025980,安全生产,6-31-02,船舶、航空器修理人员,1,62132.0,7,1741643,1.609476598210262e-05,0.14285714285714285,4.004476644195308,1.6090880162624164e-05,安全生产,JN0688,安全生产,专业知识与行业经验,20.0,安全环保与职业健康,,,,147
GJ0025981,方案设计,4-03-01,餐饮服务人员,1,45067.0,11938,1741643,2.2189184991235272e-05,8.376612497905847e-05,0.003237195402554027,2.5219884760022326e-05,方案设计,JN0044,方案设计,方法、标准与流程,11.0,嵌入式与电子硬件开发,,,,111
GJ0025982,SMT,4-06-01,物业管理服务人员,1,8910.0,9307,1741643,0.0001122334455667789,0.00010744600838078866,0.021002535171082144,0.00012395029041835506,SMT,JN0240,表面贴装技术（SMT）,具体专业技能,6.0,质量管理与持续改进,,,,54
GJ0025983,测量工具使用,6-31-07,其他生产辅,1,8503.0,201,1741643,0.00011760555098200635,0.004975124378109453,1.019039227009724,0.00011760039485343603,测量工具使用,JN0246,测量工具使用,工具软件与技术平台,8.0,机械设计与制造,,,,71
GJ0025984,亲和力,2-10-03,校对员,1,39513.0,31,1741643,2.530812643939969e-05,0.03225806451612903,1.4218619760095288,2.5304327667987795e-05,亲和力,JN0789,亲和力,非技术性能力,1.0,表达沟通与通用办公协作,,,,111
GJ0025985,OSPF,2-06-11,证券期货基金专业人员,1,1202.0,23076,1741643,0.0008319467554076539,4.3335066736002776e-05,0.06279052881471887,0.001035180982524907,OSPF,JN0447,OSPF（网络协议与运维）,工具软件与技术平台,22.0,网络运维与信息安全,,,,17
GJ0025986,主动性,6-20-06,烘炉、衡器、水处理等设备制造人员,1,89328.0,6,1741643,1.1194698190936772e-05,0.16666666666666666,3.249527956892949,1.1192963473807876e-05,主动性,JN0783,主动性,非技术性能力,1.0,表达沟通与通用办公协作,,,,167
GJ0025987,方案设计,2-01-02,经济学研究人员,2,45067.0,35,1741643,4.4378369982470545e-05,0.05714285714285714,2.2083222123251414,4.436759862792126e-05,方案设计,JN0044,方案设计,方法、标准与流程,11.0,嵌入式与电子硬件开发,,,,95
GJ0025988,安全意识,4-09-10,绿化与园艺服务人员,2,7159.0,356,1741643,0.0002793686269031988,0.0056179775280898875,1.3667427344538423,0.0002791597846258035,安全意识,JN0812,安全意识,非技术性能力,22.0,网络运维与信息安全,,,,79
GJ0025989,阿里云,2-10-02,编辑,1,2286.0,5518,1741643,0.0004374453193350831,0.0001812250815512867,0.13807060135967963,0.0004611298587788261,阿里云,JN0327,阿里云,工具软件与技术平台,13.0,云计算、系统运维与DevOps,,,,24
GJ0025990,生产流程,6-31-07,其他生产辅,1,25414.0,201,1741643,3.934839065082238e-05,0.004975124378109453,0.3409494982003495,3.940820025697237e-05,生产流程,JN0105,生产流程,方法、标准与流程,6.0,质量管理与持续改进,,,,113
GJ0025991,WPS,4-13-02,广播、电视、电影和影视录音制作人员,1,2893.0,6320,1741643,0.0003456619426201175,0.00015822784810126583,0.09525628207764705,0.00036820293472984955,WPS,JN0404,WPS（办公软件与通用数字工具）,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,76
GJ0025992,TCP协议,6-31-07,其他生产辅,1,12269.0,201,1741643,8.150623522699487e-05,0.004975124378109453,0.7062426071614379,8.156140982470789e-05,TCP协议,JN0095,TCP协议（网络协议与运维）,工具软件与技术平台,7.0,网络通信与软件开发基础,,,,43
GJ0025993,物流管理,2-02-27,环境保护工程技术人员,1,13792.0,6021,1741643,7.250580046403712e-05,0.00016608536787908985,0.020973130682210097,7.740671947497657e-05,物流管理,JN0009,物流管理,职业职能与业务活动,4.0,供应链与物流管理,,,,58
GJ0025994,生产流程,2-03-07,畜牧与草业技术人员,1,25414.0,112,1741643,3.934839065082238e-05,0.008928571428571428,0.6118825815916987,3.936801690173289e-05,生产流程,JN0105,生产流程,方法、标准与流程,6.0,质量管理与持续改进,,,,114
GJ0025995,HTTP协议,2-02-12,电力工程技术人员,2,6500.0,535,1741643,0.0003076923076923077,0.003738317757009346,1.0016638389647736,0.00030769073990070494,HTTP协议,JN0082,HTTP协议（网络协议与运维）,工具软件与技术平台,7.0,网络通信与软件开发基础,,,,37
GJ0025996,保险理赔,4-10-01,生活照料服务人员,1,720.0,374,1741643,0.001388888888888889,0.00267379679144385,6.467777035056447,0.0013571551286513538,保险理赔,JN0499,保险理赔,具体专业技能,14.0,金融风控、投资与合规,,,,26
GJ0025997,Java EE,2-02-34,工业（产品）设计工程技术人员,1,2932.0,10202,1741643,0.00034106412005457026,9.801999607920016e-05,0.05822504775967476,0.00037843961553376507,Java EE,JN0086,Java EE（软件开发框架与工具）,工具软件与技术平台,3.0,Java后端开发与中间件,,,,14
GJ0025998,物资保管,4-07-02,商务咨询服务人员,1,400.0,39144,1741643,0.0025,2.5546699366441857e-05,0.11123307531166975,0.0034512061585635218,物资保管,JN0522,物资保管,工具软件与技术平台,4.0,供应链与物流管理,,,,17
GJ0025999,QC,2-08-02,中小学教师,2,54718.0,47,1741643,3.6551043532292845e-05,0.0425531914893617,1.3544440236321937,3.654754869108586e-05,QC,JN0001,质量控制（QC）,职业职能与业务活动,6.0,质量管理与持续改进,,,,96
GJ0026000,OSPF,2-10-02,编辑,1,1202.0,5518,1741643,0.0008319467554076539,0.0001812250815512867,0.2625868508387917,0.0008701844961898306,OSPF,JN0447,OSPF（网络协议与运维）,工具软件与技术平台,22.0,网络运维与信息安全,,,,18
GJ0026001,财务软件应用,4-04-01,信息通信业务人员,1,12008.0,409,1741643,8.327781479013991e-05,0.0024449877750611247,0.3546215725783463,8.352982329057927e-05,财务软件应用,JN0081,财务软件应用,方法、标准与流程,12.0,财务会计与税务管理,,,,39
GJ0026002,安全意识,4-07-07,会议及展览服务人员,1,7159.0,618,1741643,0.0001396843134515994,0.0016181229773462784,0.39365729244787045,0.0001402837090335661,安全意识,JN0812,安全意识,非技术性能力,22.0,网络运维与信息安全,,,,96
GJ0026003,焊接,4-01-06,电子商务服务人员,1,17178.0,17458,1741643,5.821399464431249e-05,5.7280329934700424e-05,0.00580753787801033,6.980331232343072e-05,焊接,JN0139,焊接,方法、标准与流程,6.0,质量管理与持续改进,,,,75
GJ0026004,注册安全工程师,4-03-02,餐饮服务人员,1,7707.0,11938,1741643,0.0001297521733489036,8.376612497905847e-05,0.018929633476956316,0.00014715788070080582,注册安全工程师,JN0753,注册安全工程师,证书与资质,20.0,安全环保与职业健康,,,,46
GJ0026005,电气设备操作,2-06-08,人力资源专业人员,1,264.0,54357,1741643,0.003787878787878788,1.8396894604190814e-05,0.12136675268608599,0.005719027103216193,电气设备操作,JN0644,电气设备操作,工具软件与技术平台,9.0,工业自动化与电气控制,,,,18
GJ0026006,项目申报,2-02-32,制药工程技术人员,1,7074.0,208,1741643,0.0001413627367825841,0.004807692307692308,1.1836702931645677,0.00014130089501032594,项目申报,JN0200,项目申报,方法、标准与流程,18.0,医药研发与药事管理,,,,83
GJ0026007,责任心,6-20-02,锅炉及原动设备制造人员,1,358221.0,5,1741643,2.7915728000312658e-06,0.2,0.9723846452329707,2.7915772260800834e-06,责任心,JN0772,责任心,非技术性能力,1.0,表达沟通与通用办公协作,,,,258
GJ0026008,生产管理,6-24-08,电气信号设备装置制造人员,1,28576.0,4,1741643,3.499440089585666e-05,0.25,15.23693833986562,3.497153215969101e-05,生产管理,JN0004,生产管理,职业职能与业务活动,20.0,安全环保与职业健康,,,,110
GJ0026009,Word,6-08-01,印刷人员,1,53308.0,110,1741643,1.8758910482479177e-05,0.00909090909090909,0.29701204663124076,1.877556208857284e-05,Word,JN0040,Word（办公软件与通用数字工具）,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,137
GJ0026010,Excel高级应用,3-01-01,行政业务办理人员,1,950.0,2467,1741643,0.0010526315789473684,0.00040535062829347385,0.7431327203294007,0.001060133578927555,Excel高级应用,JN0557,Excel高级应用（电子表格高级应用）,工具软件与技术平台,12.0,财务会计与税务管理,,,,34
GJ0026011,新能源,2-02-22,海洋工程技术人员,2,35790.0,32,1741643,5.588153115395362e-05,0.0625,3.0414274238614136,5.586058277319722e-05,新能源,JN0692,新能源,专业知识与行业经验,9.0,工业自动化与电气控制,,,,87
GJ0026012,采购知识,2-06-03,会计专业人员,1,212.0,51759,1741643,0.0047169811320754715,1.932031144342047e-05,0.15872209992100544,0.006872283616775891,采购知识,JN0640,采购知识,工具软件与技术平台,4.0,供应链与物流管理,,,,9
GJ0026013,PowerPoint,2-08-03,幼儿园教师,1,64390.0,45,1741643,1.553036185743128e-05,0.022222222222222223,0.6010743559213819,1.5533562388346465e-05,PowerPoint,JN0033,PowerPoint（办公软件与通用数字工具）,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,137
GJ0026014,数据处理,6-02-05,调味品及食品添加剂制作人员,1,22582.0,7,1741643,4.428305730227615e-05,0.14285714285714285,11.017896681301163,4.424742871725587e-05,数据处理,JN0076,数据处理,具体专业技能,19.0,大数据工程与数据仓库,,,,103
