组合职业关系主键,技能组合编号,职业小类代码,职业小类名称,组合职业关联岗位数,组合岗位总数,职业岗位总数,掌握组合后进入该职业概率,职业内组合需求占比,职业组合相对集中度,职业排名
ZG00056117,ZH01930,2-06-04,审计专业人员,19,1651,55277,0.01150817686250757,0.00034372342927438176,1.7789142720412991,8
ZG00056118,ZH01734,2-02-30,管理（工业）工程技术人员,20,350,518059,0.05714285714285714,3.860564144238398e-05,0.9424876868685392,6
ZG00056119,ZH01259,2-06-10,保险专业人员,17,7178,15287,0.0023683477291724713,0.0011120559952901158,1.3237810457926735,18
ZG00056120,ZH02601,2-06-11,证券期货基金专业人员,4,863,120322,0.004634994206257242,3.324412825584681e-05,0.32915246367785256,13
ZG00056121,ZH01667,4-04-04,信息通信网络运行管理人员,8,10527,64329,0.0007599506032107913,0.0001243607082342334,0.1009419105381617,41
ZG00056122,ZH01931,2-06-09,保险专业人员,6,18435,17523,0.00032546786004882016,0.000342407122068139,0.15870572893921076,36
ZG00056123,ZH01862,1-06-02,事业单位负责人,9,182888,1266,4.921044573728183e-05,0.0071090047393364926,0.3321364578969005,98
ZG00056124,ZH01269,8-00-00,不便分类的其他从业人员,25,2004,322298,0.0124750499001996,7.756796505097767e-05,0.33073308173939375,10
ZG00056125,ZH00982,2-02-30,管理（工业）工程技术人员,30,4275,518059,0.007017543859649123,5.7908462163575966e-05,0.1157441018961364,6
ZG00056126,ZH04144,4-08-08,专业化设计服务人员,5,1253,196680,0.0039904229848363925,2.54220052877771e-05,0.1733611145331741,3
ZG00056127,ZH03926,2-02-30,管理（工业）工程技术人员,6,2213,518059,0.0027112516945323093,1.1581692432715193e-05,0.04471812341671786,3
ZG00056128,ZH00087,4-01-06,电子商务服务人员,8,1721,135407,0.004648460197559558,5.9081140561418535e-05,0.293333022422121,12
ZG00056129,ZH01998,2-02-38,数字技术工程技术人员,10,497,145051,0.02012072434607646,6.894126893299598e-05,1.1852660384614324,4
ZG00056130,ZH02120,2-10-02,编辑,4,87,64462,0.04597701149425287,6.205206167974932e-05,6.094385465267429,2
ZG00056131,ZH00826,2-01-06,自然科学和地球科学研究人员,12,21804,6486,0.000550357732526142,0.0018501387604070306,0.7250385275868723,8
ZG00056132,ZH03579,4-01-01,购销服务人员,27,5482,131360,0.004925209777453484,0.00020554202192448235,0.32037199809275047,10
ZG00056133,ZH03557,2-02-10,信息和通信工程技术人员,3,39,728309,0.07692307692307693,4.1191307535675105e-06,0.9024723973351548,5
ZG00056134,ZH02049,2-08-01,高等学校教师,6,125455,478,4.782591367422582e-05,0.012552301255230125,0.8549256272023391,95
ZG00056135,ZH01142,6-24-04,电池制造人员,5,129186,122,3.870388432183054e-05,0.040983606557377046,2.710738843192926,99
ZG00056136,ZH01088,2-02-38,数字技术工程技术人员,8,329,145051,0.0243161094224924,5.515301514639678e-05,1.4324066166938159,6
ZG00056137,ZH00822,6-31-03,检验试验人员,5,19022,85718,0.0002628535380086216,5.8330805665087845e-05,0.026202018821640496,12
ZG00056138,ZH01630,2-02-06,化工工程技术人员,9,257,31535,0.03501945525291829,0.0002853971777390201,9.488760990043179,7
ZG00056139,ZH01689,2-06-11,证券期货基金专业人员,27,15643,120322,0.0017260116345969444,0.00022439786572696599,0.12257210183720585,6
ZG00056140,ZH04477,4-08-10,生产现场技术工艺人员,9,51,309768,0.17647058823529413,2.9054001704501432e-05,4.867755299222036,2
ZG00056141,ZH02625,4-13-04,教育服务人员,6,5574,65820,0.001076426264800861,9.115770282588879e-05,0.1397395578311728,14
ZG00056142,ZH01971,2-07-08,法律顾问,12,14238,63060,0.0008428150021070375,0.00019029495718363463,0.11420135259378121,21
ZG00056143,ZH04610,6-31-06,安全生产管理人员,14,5109,66158,0.002740262282247015,0.0002116146195471447,0.3539180577282055,21
ZG00056144,ZH01176,4-06-01,物业管理服务人员,5,22730,39075,0.0002199736031676199,0.00012795905310300704,0.04810215557242536,34
ZG00056145,ZH00813,2-02-34,工业（产品）设计工程技术人员,4,12289,50371,0.0003254943445357637,7.941077207123146e-05,0.055214841638731714,13
ZG00056146,ZH03643,2-02-30,管理（工业）工程技术人员,33,8419,518059,0.0039197054281981236,6.369930837993356e-05,0.06464979678899886,5
ZG00056147,ZH01888,4-01-02,销售人员,8,2410,1199332,0.0033195020746887966,6.670379844780261e-06,0.02364974593810195,3
ZG00056148,ZH04260,4-03-02,餐饮服务人员,33,88849,16449,0.0003714166732321129,0.0020062009848623016,0.1929367025411435,53
ZG00056149,ZH04824,2-02-07,机械工程技术人员,11,427,267649,0.02576112412177986,4.1098603021120944e-05,0.8224171188307787,11
ZG00056150,ZH02714,4-14-01,医疗辅助服务人员,3,7779,48020,0.0003856536829926726,6.247396917950854e-05,0.0686227762471383,24
ZG00056151,ZH03514,6-31-06,安全生产管理人员,3,21130,66158,0.00014197823000473261,4.5345989902959584e-05,0.018337171492124285,13
ZG00056152,ZH00315,2-05-06,药学技术人员,5,129785,10141,3.852525330354047e-05,0.0004930480228774283,0.03246068474346822,33
ZG00056153,ZH00171,8-00-00,不便分类的其他从业人员,7,1569,322298,0.004461440407903123,2.1719030214273747e-05,0.11827976215781301,17
ZG00056154,ZH00566,2-02-10,信息和通信工程技术人员,6,1121,728309,0.0053523639607493305,8.238261507135021e-06,0.06279468955588054,10
ZG00056155,ZH01415,6-31-03,检验试验人员,12,9752,85718,0.0012305168170631665,0.00013999393359621082,0.12266155915305468,21
ZG00056156,ZH03900,4-02-06,仓储物流服务人员,12,1721,224118,0.006972690296339338,5.354322276657832e-05,0.265837714287421,11
ZG00056157,ZH02991,2-02-30,管理（工业）工程技术人员,3,492,518059,0.006097560975609756,5.790846216357597e-06,0.10057033244024048,10
ZG00056158,ZH02841,4-01-01,购销服务人员,9,1362,131360,0.006607929515418502,6.851400730816078e-05,0.42982851041225106,8
ZG00056159,ZH00512,4-12-03,家用电子电器产品维修人员,5,163045,1240,3.066638044711583e-05,0.004032258064516129,0.21131668577544888,98
ZG00056160,ZH04819,4-08-10,生产现场技术工艺人员,5,291,309768,0.01718213058419244,1.6141112058056353e-05,0.4739509741510574,10
ZG00056161,ZH03900,8-00-00,不便分类的其他从业人员,20,1721,322298,0.011621150493898896,6.205437204078213e-05,0.3080948731229494,8
ZG00056162,ZH02707,2-10-05,翻译人员,9,5860,21593,0.0015358361774744026,0.00041680174130505256,0.6077498569960654,32
ZG00056163,ZH01599,4-01-06,电子商务服务人员,6,2174,135407,0.0027598896044158236,4.4310855421063906e-05,0.17415804907605925,9
ZG00056164,ZH03187,2-02-30,管理（工业）工程技术人员,9,2403,518059,0.003745318352059925,1.737253864907279e-05,0.061773537528836846,7
ZG00056165,ZH01112,2-06-04,审计专业人员,7,1809,55277,0.003869541182974019,0.0001266349476274038,0.5981470496052281,13
ZG00056166,ZH01607,4-08-08,专业化设计服务人员,19,2300,196680,0.00826086956521739,9.660362009355299e-05,0.35888765684271956,18
ZG00056167,ZH01869,2-06-11,证券期货基金专业人员,18,2178,120322,0.008264462809917356,0.00014959857715131066,0.5868978846156753,12
ZG00056168,ZH02438,4-08-08,专业化设计服务人员,8,7971,196680,0.00100363818843307,4.067520846044336e-05,0.04360235383466408,28
ZG00056169,ZH02532,2-02-07,机械工程技术人员,9,451,267649,0.019955654101995565,3.36261297445535e-05,0.6370790138412987,12
ZG00056170,ZH01745,2-06-10,保险专业人员,3,670,15287,0.004477611940298508,0.0001962451756394322,2.502748115899862,9
ZG00056171,ZH04396,2-06-12,知识产权专业人员,3,95,8485,0.031578947368421054,0.00035356511490866236,31.800852278013835,9
ZG00056172,ZH00050,2-10-02,编辑,17,1213,64462,0.014014839241549877,0.00026372126213893455,1.857707358435805,8
ZG00056173,ZH02478,6-31-03,检验试验人员,21,3022,85718,0.006949040370615486,0.000244989383793369,0.6927009161171515,10
ZG00056174,ZH01875,4-01-01,购销服务人员,6,2217,131360,0.0027063599458728013,4.567600487210719e-05,0.17604162717831484,11
ZG00056175,ZH01059,2-02-28,安全工程技术人员,8,69797,2015,0.00011461810679542101,0.003970223325062035,0.4860390204261625,32
ZG00056176,ZH03977,3-01-02,行政事务处理人员,6,1831,257156,0.0032768978700163844,2.3332140801692357e-05,0.10888278004670658,16
ZG00056177,ZH02823,2-02-11,电气工程技术人员,23,16329,79149,0.0014085369587849839,0.0002905911635017499,0.15206027496141686,21
ZG00056178,ZH04284,2-06-10,保险专业人员,12,6141,15287,0.0019540791402051783,0.0007849807025577288,1.0922268279777936,19
ZG00056179,ZH05004,6-28-01,电力、热力生产和供应人员,5,251463,603,1.988364093325857e-05,0.008291873963515755,0.2817549511205698,126
ZG00056180,ZH02829,2-02-10,信息和通信工程技术人员,19,1371,728309,0.013858497447118891,2.6087828105927566e-05,0.1625898483893386,4
ZG00056181,ZH01955,2-06-03,会计专业人员,3,3438,305561,0.0008726003490401396,9.818006879150153e-06,0.02440115683878752,20
ZG00056182,ZH04105,4-14-01,医疗辅助服务人员,17,7773,48020,0.0021870577640550623,0.0003540191586838817,0.3891625626849484,15
ZG00056183,ZH01381,2-02-34,工业（产品）设计工程技术人员,9,15173,50371,0.0005931589006788374,0.00017867423716027078,0.10061979667971671,17
ZG00056184,ZH02694,3-01-04,社区和村镇工作人员,8,367703,180,2.1756689502125357e-05,0.044444444444444446,1.0327929515578245,128
ZG00056185,ZH02013,1-06-01,企业负责人,13,1670,46834,0.007784431137724551,0.0002775761199128838,1.4202296862482064,13
ZG00056186,ZH02566,2-06-08,人力资源专业人员,21,3319,320346,0.006327206990057246,6.555411960817366e-05,0.16876628614126882,18
ZG00056187,ZH00051,6-31-01,机械设备修理人员,7,1967,91852,0.0035587188612099642,7.620955450071855e-05,0.3310533748938219,19
ZG00056188,ZH02201,4-01-01,购销服务人员,7,1774,131360,0.003945885005636978,5.3288672350791716e-05,0.25666948630028824,14
ZG00056189,ZH01349,2-02-11,电气工程技术人员,9,10864,79149,0.0008284241531664212,0.00011370958571807603,0.08943351023165774,15
ZG00056190,ZH02745,2-02-06,化工工程技术人员,4,1139,31535,0.003511852502194908,0.00012684319010623118,0.9515604621758256,8
ZG00056191,ZH00447,2-02-10,信息和通信工程技术人员,11,717,728309,0.015341701534170154,1.5103479429747539e-05,0.1799910081156585,9
ZG00056192,ZH02895,2-02-29,管理(工业),6,6209,4939,0.0009663391850539539,0.0012148208139299453,1.6717969209865269,10
ZG00056193,ZH02352,4-09-03,水土保持人员,20,629120,181,3.1790437436419124e-05,0.11049723756906077,1.5007587551918526,105
ZG00056194,ZH04315,4-07-02,商务咨询服务人员,5,4781,246669,0.0010458063166701526,2.027007852628421e-05,0.03622677252825198,10
ZG00056195,ZH04069,6-18-01,机械冷加工人员,9,3084,15304,0.0029182879377431907,0.0005880815473078934,1.629356583360623,15
ZG00056196,ZH03226,4-04-05,软件和信息技术服务人员,25,118,749774,0.211864406779661,3.334338080541603e-05,2.4144631514499757,2
ZG00056197,ZH01898,2-06-07,商务专业人员,32,76,489726,0.42105263157894735,6.534266099819082e-05,7.346427228802701,1
ZG00056198,ZH02655,4-13-04,教育服务人员,8,27880,65820,0.00028694404591104734,0.00012154360376785171,0.037250516276946775,39
ZG00056199,ZH01955,1-06-01,企业负责人,5,3438,46834,0.0014543339150668994,0.00010676004612033993,0.265335791832741,18
ZG00056200,ZH01618,6-31-06,安全生产管理人员,3,431,66158,0.0069605568445475635,4.5345989902959584e-05,0.8989894051707334,11
ZG00056201,ZH03469,4-01-06,电子商务服务人员,4,14671,135407,0.00027264671801513187,2.9540570280709268e-05,0.01720489849323394,12
ZG00056202,ZH03078,2-02-30,管理（工业）工程技术人员,7,137,518059,0.051094890510948905,1.3511974504834392e-05,0.8427353404481464,6
ZG00056203,ZH03890,6-31-03,检验试验人员,32,17891,85718,0.0017886087977195238,0.00037331715625656223,0.1782938199631978,31
ZG00056204,ZH01312,2-02-27,环境保护工程技术人员,5,95271,22843,5.248186751477365e-05,0.00021888543536313092,0.019631301699932373,38
ZG00056205,ZH01973,2-05-07,医疗卫生技术人员,7,12827,37390,0.0005457238637249552,0.00018721583311045735,0.1247126296698845,37
ZG00056206,ZH04653,4-04-04,信息通信网络运行管理人员,5,1832,64329,0.0027292576419213972,7.772544264639587e-05,0.36251893157588305,21
ZG00056207,ZH02914,2-02-18,建筑工程技术人员,29,175,180761,0.1657142857142857,0.00016043283672916172,7.83336152630901,2
ZG00056208,ZH03864,2-02-29,管理(工业),7,2319,4939,0.00301854247520483,0.0014172909495849362,5.222172601468838,11
ZG00056209,ZH00357,6-31-01,机械设备修理人员,4,10177,91852,0.0003930431364842291,4.354831685755346e-05,0.03656323016415995,17
ZG00056210,ZH01524,2-02-28,安全工程技术人员,5,9103,2015,0.0005492694716027684,0.0024813895781637717,2.329181692071629,27
ZG00056211,ZH02083,2-02-11,电气工程技术人员,7,7117,79149,0.0009835604889700718,8.844078889183692e-05,0.10618143703022667,38
ZG00056212,ZH02317,2-02-11,电气工程技术人员,4,30644,79149,0.00013053126223730585,5.053759365247824e-05,0.014091656951612493,71
ZG00056213,ZH00924,2-02-07,机械工程技术人员,3,925,267649,0.003243243243243243,1.1208709914851167e-05,0.1035396883756489,6
ZG00056214,ZH00253,2-02-10,信息和通信工程技术人员,4,165,728309,0.024242424242424242,5.492174338090014e-06,0.28441554340259423,12
ZG00056215,ZH02438,2-02-27,环境保护工程技术人员,5,7971,22843,0.0006272738677706687,0.00021888543536313092,0.23463727816513075,35
ZG00056216,ZH01490,8-00-00,不便分类的其他从业人员,6,1306,322298,0.004594180704441042,1.861631161223464e-05,0.12179891500258712,5
ZG00056217,ZH00208,2-02-11,电气工程技术人员,8,4491,79149,0.0017813404586951682,0.00010107518730495647,0.19230671815863426,6
ZG00056218,ZH04632,4-01-06,电子商务服务人员,4,423,135407,0.009456264775413711,2.9540570280709268e-05,0.5967211957310523,5
ZG00056219,ZH00256,4-04-05,软件和信息技术服务人员,8,284,749774,0.028169014084507043,1.066988185773313e-05,0.32102157957306726,8
ZG00056220,ZH01142,4-12-03,家用电子电器产品维修人员,3,129186,1240,2.3222330593098323e-05,0.0024193548387096775,0.16002103493687272,110
ZG00056221,ZH04961,2-06-10,保险专业人员,7,9422,15287,0.0007429420505200594,0.0004579054098253418,0.41526528916614847,45
ZG00056222,ZH03639,2-06-11,证券期货基金专业人员,3,6084,120322,0.0004930966469428008,2.493309619188511e-05,0.03501708285921928,9
ZG00056223,ZH00549,2-02-09,电子工程技术人员,9,1499,99354,0.00600400266844563,9.058518026450872e-05,0.5163551069596047,8
ZG00056224,ZH04515,4-01-02,销售人员,7,978,1199332,0.007157464212678937,5.836582364182728e-06,0.050993253320012755,4
ZG00056225,ZH02179,2-06-08,人力资源专业人员,4,126,320346,0.031746031746031744,1.248649897298546e-05,0.8467653873059279,8
ZG00056226,ZH04944,2-07-08,法律顾问,4,1329,63060,0.0030097817908201654,6.343165239454488e-05,0.4078251462829839,27
ZG00056227,ZH04006,4-13-04,教育服务人员,5,7367,65820,0.0006787023211619384,7.596475235490732e-05,0.08810781133783054,35
ZG00056228,ZH02086,2-02-29,管理(工业),3,5265,4939,0.0005698005698005698,0.0006074104069649726,0.9857727523651798,45
ZG00056229,ZH04864,6-29-03,建筑安装施工人员,21,8965,6933,0.002342442833240379,0.003028991778450887,2.886959938199011,30
ZG00056230,ZH02581,2-02-30,管理（工业）工程技术人员,10,595,518059,0.01680672268907563,1.930282072119199e-05,0.27720226084368804,5
ZG00056231,ZH02775,2-06-03,会计专业人员,16,17867,305561,0.000895505680864163,5.236270335546749e-05,0.02504167525583523,10
ZG00056232,ZH02105,4-08-10,生产现场技术工艺人员,6,11575,309768,0.0005183585313174946,1.9369334469667624e-05,0.01429837409706689,22
ZG00056233,ZH01381,2-06-04,审计专业人员,4,15173,55277,0.0002636261780794833,7.236282721565932e-05,0.040750883156579175,25
ZG00056234,ZH03067,6-31-03,检验试验人员,3,1887,85718,0.001589825119236884,3.4998483399052706e-05,0.15847847441184276,14
ZG00056235,ZH03650,4-01-02,销售人员,5,28186,1199332,0.00017739303200170296,4.168987402987663e-06,0.0012638341665814963,14
ZG00056236,ZH02331,4-01-01,购销服务人员,12,4037,131360,0.002972504334902155,9.135200974421438e-05,0.1933536227170295,11
ZG00056237,ZH02927,2-02-30,管理（工业）工程技术人员,10,1145,518059,0.008733624454148471,1.930282072119199e-05,0.1440483364209558,5
ZG00056238,ZH00353,1-06-01,企业负责人,9,22080,46834,0.0004076086956521739,0.00019216808301661186,0.07436612383051333,30
ZG00056239,ZH04719,6-25-04,电子设备装配调试人员,4,192062,500,2.082660807447595e-05,0.008,0.355911070383522,114
ZG00056240,ZH05024,2-02-38,数字技术工程技术人员,7,1230,145051,0.005691056910569106,4.8258888253097185e-05,0.3352471990087254,11
ZG00056241,ZH04230,2-06-07,商务专业人员,31,1722,489726,0.018002322880371662,6.330070284199736e-05,0.3141002931013931,4
ZG00056242,ZH02090,2-06-04,审计专业人员,3,3655,55277,0.0008207934336525308,5.4272120411744484e-05,0.12687684339290883,6
ZG00056243,ZH04917,3-01-02,行政事务处理人员,13,1366,257156,0.00951683748169839,5.055297173700011e-05,0.31621971857634906,9
ZG00056244,ZH02656,6-18-04,工装工具制造加工人员,3,27352,302,0.00010968119333138345,0.009933774834437087,3.1032601221456257,53
ZG00056245,ZH02345,4-14-01,医疗辅助服务人员,8,116,48020,0.06896551724137931,0.0001665972511453561,12.2716454350917,5
ZG00056246,ZH00850,2-02-30,管理（工业）工程技术人员,11,4190,518059,0.0026252983293556086,2.1233102793311188e-05,0.04330044862104864,6
ZG00056247,ZH04489,4-06-01,物业管理服务人员,8,2021,39075,0.0039584364176150424,0.00020473448496481126,0.8656007886481769,6
ZG00056248,ZH02149,2-05-07,医疗卫生技术人员,35,11760,37390,0.002976190476190476,0.0009360791655522868,0.6801398387651397,32
ZG00056249,ZH01181,4-01-02,销售人员,13,15020,1199332,0.0008655126498002664,1.0839367247767925e-05,0.0061663327250393975,20
ZG00056250,ZH03842,4-04-04,信息通信网络运行管理人员,8,1568,64329,0.00510204081632653,0.0001243607082342334,0.6776884516806302,15
